,index,machine_id,site_session_id,domain_id,ref_domain_name,pages_viewed,duration,event_date,event_time,tran_flg,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
162,2177429,78000958,3863147057077,14325437869847223981,,4.0,0,01/03/2011,15:34:38,,,,,,,99,3,5,11,7,1,1,1,0,35603,eprofits.com
163,2179866,78007567,3982735642570,4138040089195024334,online8report.com,2.0,1,01/24/2011,0:02:08,,,,,,,99,4,5,4,5,1,5,1,0,92704,msicourse.com
164,2196078,78037289,3844771942331,8087271933502976839,,8.0,4,01/09/2011,4:59:05,,,,,,,99,2,3,10,1,1,1,1,0,45102,dermatalskincare.com
165,2201045,78044848,3615951753140,16279463642511419670,,9.0,4,01/02/2011,11:15:41,,,,,,,99,3,4,10,5,1,1,1,0,33761,southbeachjava.com
166,2201046,78044848,3615951884212,16064930482377606987,health8news.com,2.0,0,01/02/2011,11:15:33,,,,,,,99,3,4,10,5,1,1,1,0,33761,dlxtrack.com
167,2201047,78044848,3615951949748,10133794716842256287,health8news.com,1.0,1,01/02/2011,11:15:05,,,,,,,99,3,4,10,5,1,1,1,0,33761,dlxm.net
168,2201457,78044848,3877548724177,12143374545845515600,,1.0,1,01/31/2011,15:40:15,,,,,,,99,3,4,10,5,1,1,1,0,33761,sobelabsdirect.com
169,2237014,78155150,3832708337592,10403549969693689745,,1.0,1,01/06/2011,20:03:29,,,,,,,99,2,6,7,3,1,2,1,0,46816,home-online-jobs.org
170,2279358,78181783,3858905370555,7721247640741137834,online8report.com,2.0,1,01/09/2011,22:19:14,,,,,,,99,2,3,7,5,1,1,1,0,57201,homebizstartupkit.com
171,2282462,78300390,3798046478266,10403549969693689745,,3.0,1,01/08/2011,0:55:13,,,,,,,99,3,2,7,6,1,2,1,0,76001,home-online-jobs.org
172,2285335,78301058,3951561215932,10403549969693689745,,3.0,1,01/10/2011,20:25:53,,,,,,,99,2,6,7,4,1,2,1,0,45042,home-online-jobs.org
173,2285336,78301058,3951561347004,10403549969693689745,,3.0,1,01/10/2011,20:20:03,,,,,,,99,2,6,7,4,1,2,1,0,45042,home-online-jobs.org
174,2305952,78372355,3999141793733,7405390425689258389,consumer-work-journal.com,1.0,1,01/19/2011,14:43:35,,,,,,,99,4,5,7,4,0,1,1,0,87004,trackingspot.info
175,2307360,78372814,3800518365114,11385444773187580308,priceseekers.net,2.0,0,01/08/2011,11:39:36,,,,,,,99,3,2,11,4,1,1,1,0,30116,wikkit.org
176,2310563,78375124,3982078840781,12143374545845515600,vanityreports.com,1.0,1,01/27/2011,13:50:08,,,,,,,99,3,4,11,5,0,1,1,0,20748,sobelabsdirect.com
177,2317106,78383632,3759712309177,4138040089195024334,,2.0,5,01/07/2011,11:15:40,,,,,,,99,1,2,11,1,1,1,1,0,19608,msicourse.com
178,2317164,78383632,3844124643256,10403549969693689745,,4.0,1,01/06/2011,11:04:08,,,,,,,99,1,2,11,1,1,1,1,0,19608,home-online-jobs.org
179,2317300,78383632,3895633842102,1549148620406576784,,2.0,2,01/04/2011,12:55:54,,,,,,,99,1,2,11,1,1,1,1,0,19608,getleanspa.com
180,2317356,78383632,3896770170824,10403549969693689745,,1.0,1,01/22/2011,11:36:28,,,,,,,99,1,2,11,1,1,1,1,0,19608,home-online-jobs.org
181,2317467,78383632,3935821303750,10403549969693689745,,1.0,1,01/20/2011,10:20:13,,,,,,,99,1,2,11,1,1,1,1,0,19608,home-online-jobs.org
182,2330454,78426123,4047743160260,16279463642511419670,,3.0,1,01/18/2011,1:07:26,,,,,,,99,3,2,11,2,1,1,1,0,71602,southbeachjava.com
183,2334040,78431065,3938308919239,10403549969693689745,la-sentinel.com,4.0,4,01/21/2011,17:11:57,,,,,,,99,2,4,3,2,1,2,0,0,48034,home-online-jobs.org
184,2388733,78506509,3930342297538,10093940193322575519,bestbuy.com,3.0,0,01/16/2011,16:51:41,,,,,,,99,2,3,8,7,1,1,1,0,49236,bigdeal.com
185,2399693,78513207,3911564726197,479443933691733349,,22.0,3,01/03/2011,19:46:32,,,,,,,99,3,3,9,6,0,1,1,0,37801,trytadalafil.com
186,2415778,78536347,4006092017597,16279463642511419670,channel6updates.com,203.0,114,01/11/2011,4:31:17,,,,,,,99,4,6,11,6,1,1,1,0,97141,southbeachjava.com
187,2418022,78539430,3884301422542,10093940193322575519,smarter.com,4.0,1,01/28/2011,18:46:52,,,,,,,99,2,2,11,7,0,1,1,0,63089,bigdeal.com
188,2418126,78539430,4048458682315,10403549969693689745,,2.0,0,01/25/2011,19:15:44,,,,,,,99,2,2,11,7,0,1,1,0,63089,home-online-jobs.org
189,2455726,78680036,3931561791425,1549148620406576784,,6.0,4,01/15/2011,0:01:37,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com
190,2455770,78680036,4001671221184,1549148620406576784,,12.0,3,01/14/2011,23:57:15,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com
191,2455778,78680036,4001671942080,1549148620406576784,,20.0,12,01/14/2011,23:20:09,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com
192,2455783,78680036,4001672466368,1549148620406576784,,4.0,11,01/14/2011,23:08:07,,,,,,,99,1,2,9,5,0,1,1,0,1432,getleanspa.com
193,2464004,78763226,4050338713548,10093940193322575519,google.com,3.0,0,01/26/2011,1:13:19,,,,,,,99,2,2,7,7,1,1,1,0,48188,bigdeal.com
194,2478926,78820219,3920172683214,10093940193322575519,aol.com,3.0,0,01/28/2011,20:36:51,,,,,,,99,4,1,4,5,0,1,1,0,92129,bigdeal.com
195,2479163,78820219,4101840048068,1549148620406576784,,2.0,0,01/18/2011,19:29:20,,,,,,,99,4,1,4,5,0,1,1,0,92129,getleanspa.com
196,2492316,78836931,4185887018947,1549148620406576784,,7.0,3,01/17/2011,18:03:47,,,,,,,99,1,3,6,5,1,1,1,0,1001,getleanspa.com
197,2516430,78861918,3913552433080,10133794716842256287,health8news.com,1.0,1,01/06/2011,10:58:42,,,,,,,99,3,3,7,3,1,2,1,0,74145,dlxm.net
198,2563022,79027181,4036147810236,10093940193322575519,google.com,25.0,6,01/10/2011,22:08:44,,,,,,,99,1,2,6,7,1,1,1,0,7070,bigdeal.com
199,2573971,79032839,3995847823298,10093940193322575519,,2.0,0,01/16/2011,22:52:07,,,,,,,99,3,3,8,6,1,2,1,0,27265,bigdeal.com
200,2586053,79038237,4069741957053,1354232705423967177,,1.0,0,01/11/2011,2:49:57,,,,,,,99,3,3,5,3,1,1,1,0,25621,theinstantwealthbuilder.com
201,2586055,79038237,4069742153661,7721247640741137834,,1.0,1,01/11/2011,2:49:29,,,,,,,99,3,3,5,3,1,1,1,0,25621,homebizstartupkit.com
202,2586061,79038237,4069742612413,7721247640741137834,online8report.com,3.0,3,01/11/2011,2:43:43,,,,,,,99,3,3,5,3,1,1,1,0,25621,homebizstartupkit.com
203,2588021,79068501,3927654731704,4138040089195024334,,1.0,1,01/06/2011,14:02:35,,,,,,,99,2,2,3,6,1,1,0,0,53012,msicourse.com
204,2595536,79079162,4114568646603,12143374545845515600,,14.0,24,01/25/2011,7:33:55,,,,,,,99,4,3,8,2,0,1,1,0,83854,sobelabsdirect.com
205,2624227,79123683,4126108291019,6212936584531552900,,6.0,19,01/25/2011,19:50:35,,,,,,,99,4,6,11,5,1,1,1,0,98258,homecashflowsolution.com
206,2666447,79208452,4062149611452,10093940193322575519,,2.0,0,01/10/2011,8:38:19,,,,,,,99,3,2,8,5,1,1,1,0,30740,bigdeal.com
207,2666498,79208452,4092452802493,10093940193322575519,,2.0,0,01/11/2011,21:01:41,,,,,,,99,3,2,8,5,1,1,1,0,30740,bigdeal.com
208,2679561,79226711,4113346269132,10403549969693689745,,4.0,2,01/26/2011,4:42:05,,,,,,,99,3,5,5,2,1,5,1,0,77506,home-online-jobs.org
209,2685777,79232335,4096215551933,6212936584531552900,new8reports.com,4.0,0,01/11/2011,4:26:52,,,,,,,99,3,2,10,5,0,1,1,0,38468,homecashflowsolution.com
210,2701023,79304547,3981547802551,7405390425689258389,consumer-work-journal.com,1.0,1,01/05/2011,15:14:05,,,,,,,99,3,5,7,5,1,2,1,0,19804,trackingspot.info
211,2707841,79309235,4038974836679,4138040089195024334,onlinecareerjournal.com,2.0,3,01/21/2011,16:07:59,,,,,,,99,3,1,11,5,0,1,1,0,75074,msicourse.com
212,2713926,79318159,4040130826183,10403549969693689745,,1.0,1,01/21/2011,2:47:23,,,,,,,99,1,5,5,1,1,2,1,0,19133,home-online-jobs.org
213,2723544,79326914,4156965326788,14325437869847223981,,14.0,30,01/18/2011,17:11:48,,,,,,,99,3,5,4,1,1,1,1,0,29440,eprofits.com
214,2723546,79326914,4156965457860,14325437869847223981,,18.0,13,01/18/2011,17:16:13,,,,,,,99,3,5,4,1,1,1,1,0,29440,eprofits.com
215,2723548,79326914,4156965588932,1354232705423967177,,1.0,0,01/18/2011,17:16:41,,,,,,,99,3,5,4,1,1,1,1,0,29440,theinstantwealthbuilder.com
216,2744412,79425174,4083000610752,1549148620406576784,,2.0,0,01/14/2011,3:15:42,,,,,,,99,1,5,5,1,1,1,1,0,16125,getleanspa.com
217,2749853,79428883,4034114031554,10093940193322575519,google.com,2.0,0,01/16/2011,2:51:46,,,,,,,99,1,2,11,7,1,2,1,0,8857,bigdeal.com
218,2759185,79438671,3923698192314,8087271933502976839,,1.0,1,01/08/2011,23:24:34,,,,,,,99,3,5,7,4,1,1,1,0,28462,dermatalskincare.com
219,2761263,79441435,3931939409871,6212936584531552900,,1.0,1,01/29/2011,0:29:11,,,,,,,99,4,4,9,4,1,2,1,0,85051,homecashflowsolution.com
220,2763377,79444792,4014142066641,12143374545845515600,,3.0,3,01/31/2011,13:55:44,,,,,,,99,3,3,9,4,1,2,1,0,33905,sobelabsdirect.com
221,2764541,79445012,4124614725573,4138040089195024334,,1.0,0,01/19/2011,21:42:28,,,,,,,99,3,2,11,2,1,1,1,0,33705,msicourse.com
222,2801326,79622305,3984451702712,10093940193322575519,google.com,2.0,0,01/06/2011,0:43:18,,,,,,,99,3,5,5,3,1,1,1,0,70006,bigdeal.com
223,2802459,79623194,3946127298511,7405390425689258389,fdxat8.com,2.0,12,01/29/2011,18:39:01,,,,,,,99,4,3,11,1,1,1,1,0,98682,trackingspot.info
224,2819308,79667195,4183497576388,10093940193322575519,toshiba.com,15.0,4,01/18/2011,7:56:26,,,,,,,99,3,6,5,1,1,2,1,0,29414,bigdeal.com
225,2828222,79673457,4032060198865,10093940193322575519,bestbuy.com,2.0,0,01/31/2011,5:24:18,,,,,,,99,4,4,2,7,1,3,1,0,94030,bigdeal.com
226,2845325,79692891,4039728631745,10093940193322575519,ebay.com,3.0,0,01/15/2011,20:54:47,,,,,,,99,4,6,11,2,1,5,1,0,92236,bigdeal.com
227,2851732,79695719,4268058415043,10093940193322575519,wikkit.org,2.0,0,01/17/2011,17:12:02,,,,,,,99,1,4,9,6,0,1,1,0,11703,bigdeal.com
228,2851733,79695719,4268058480579,11385444773187580308,shopcompare.net,2.0,0,01/17/2011,17:12:00,,,,,,,99,1,4,9,6,0,1,1,0,11703,wikkit.org
229,2874535,79767074,4191011934148,10093940193322575519,lynxtrack.com,2.0,0,01/18/2011,17:53:11,,,,,,,99,1,2,8,5,1,3,1,0,11377,bigdeal.com
230,2889220,79774074,3393916047283,1549148620406576784,,3.0,1,01/01/2011,10:32:39,,,,,,,99,4,2,4,6,1,1,1,0,87401,getleanspa.com
231,2889610,79774074,4051900764086,8087271933502976839,,1.0,1,01/04/2011,19:20:43,,,,,,,99,4,2,4,6,1,1,1,0,87401,dermatalskincare.com
232,2900514,79815332,4040813907921,10093940193322575519,google.com,5.0,2,01/31/2011,19:52:58,,,,,,,99,3,3,3,1,0,3,1,0,21234,bigdeal.com
233,2908634,79821650,4020535562171,1549148620406576784,,1.0,1,01/09/2011,13:13:22,,,,,,,99,3,3,8,5,1,2,1,0,35064,getleanspa.com
234,2927905,79833186,3958426505146,8087271933502976839,,1.0,1,01/08/2011,23:13:12,,,,,,,99,3,5,9,6,1,1,1,0,35115,dermatalskincare.com
235,2941906,79879403,4192345657279,10093940193322575519,doubleclick.net,9.0,3,01/13/2011,1:21:37,,,,,,,99,4,2,11,7,0,1,1,0,93105,bigdeal.com
236,2966138,79946026,3971434614714,10093940193322575519,,2.0,0,01/08/2011,23:49:21,,,,,,,99,4,2,1,5,1,5,1,0,96720,bigdeal.com
237,2975439,79952175,4161426952125,4138040089195024334,,1.0,0,01/11/2011,18:21:16,,,,,,,99,3,4,7,3,1,5,1,1,77037,msicourse.com
238,2975576,79952175,4211309612990,4138040089195024334,,1.0,0,01/12/2011,3:26:36,,,,,,,99,3,4,7,3,1,5,1,1,77037,msicourse.com
239,3008238,80050060,4188483620810,4138040089195024334,lnktrkr.net,1.0,1,01/24/2011,4:50:26,,,,,,,99,2,3,5,2,1,1,1,0,61108,msicourse.com
240,3013307,80053129,4205458231243,1549148620406576784,,3.0,1,01/25/2011,23:45:11,,,,,,,99,4,2,7,1,1,1,1,0,88310,getleanspa.com
241,3013343,80053129,4223171301316,1549148620406576784,consumeronlinenews.org,7.0,10,01/18/2011,1:52:55,,,,,,,99,4,2,7,1,1,1,1,0,88310,getleanspa.com
242,3042077,80071969,3987240456143,10403549969693689745,news11today.net,4.0,2,01/29/2011,5:44:33,,,,,,,99,1,5,4,1,1,1,1,0,16853,home-online-jobs.org
243,3042838,80072728,4222352953278,1549148620406576784,,13.0,14,01/12/2011,22:28:52,,,,,,,99,3,4,3,1,1,2,1,0,29696,getleanspa.com
244,3093406,80240786,4042214150072,10093940193322575519,google.com,8.0,3,01/06/2011,7:06:33,,,,,,,99,3,4,5,3,1,1,1,0,35803,bigdeal.com
245,3095233,80245789,4160662015936,10403549969693689745,,3.0,1,01/14/2011,23:01:13,,,,,,,99,3,1,11,5,0,2,1,0,27560,home-online-jobs.org
246,3095905,80246474,4222218801099,6212936584531552900,,3.0,0,01/25/2011,21:17:55,,,,,,,99,2,2,8,1,1,2,1,0,63136,homecashflowsolution.com
247,3103888,80255054,4068452011963,6212936584531552900,,1.0,1,01/09/2011,22:31:36,,,,,,,99,2,6,7,7,1,1,1,0,60056,homecashflowsolution.com
248,3111016,80267855,3440363245491,10133794716842256287,health8news.com,1.0,1,01/01/2011,21:21:54,,,,,,,99,1,4,11,6,1,1,1,0,37757,dlxm.net
249,3130372,80316071,4198668242877,10403549969693689745,,3.0,0,01/11/2011,17:59:51,,,,,,,99,2,2,5,1,1,2,1,0,43222,home-online-jobs.org
250,3139147,80355219,4250093096894,10093940193322575519,,19.0,3,01/12/2011,1:37:33,,,,,,,99,2,3,7,2,1,1,1,0,53821,bigdeal.com
251,3160652,80402886,3847193890740,1549148620406576784,,6.0,6,01/02/2011,3:29:39,,,,,,,99,3,4,11,5,1,1,1,0,37091,getleanspa.com
252,3160662,80402886,3971132559289,1549148620406576784,,6.0,1,01/07/2011,22:46:29,,,,,,,99,3,4,11,5,1,1,1,0,37091,getleanspa.com
253,3169379,80406112,4049403121616,10093940193322575519,,1.0,1,01/30/2011,21:06:29,,,,,,,99,3,1,11,1,0,2,1,0,78639,bigdeal.com
254,3169383,80406112,4049403383760,10093940193322575519,,9.0,2,01/30/2011,20:14:24,,,,,,,99,3,1,11,1,0,2,1,0,78639,bigdeal.com
255,3169468,80406112,4049409347536,10093940193322575519,google.com,107.0,85,01/30/2011,3:57:54,,,,,,,99,3,1,11,1,0,2,1,0,78639,bigdeal.com
256,3169886,80406112,4101105848273,10093940193322575519,,5.0,0,01/31/2011,2:00:28,,,,,,,99,3,1,11,1,0,2,1,0,78639,bigdeal.com
257,3170473,80406112,4132638298057,10093940193322575519,,24.0,8,01/23/2011,8:24:11,,,,,,,99,3,1,11,1,0,2,1,0,78639,bigdeal.com
258,3180630,80412364,4016474755002,8087271933502976839,,1.0,1,01/08/2011,19:16:49,,,,,,,99,3,1,7,7,0,1,1,0,30306,dermatalskincare.com
259,3190496,80453215,4248617029567,16279463642511419670,,2.0,1,01/13/2011,11:18:46,,,,,,,99,4,4,11,4,0,1,1,0,85324,southbeachjava.com
260,3196354,80457821,4242313252811,10403549969693689745,yahoo.com,5.0,2,01/25/2011,16:30:11,,,,,,,99,3,1,2,1,0,1,1,0,79924,home-online-jobs.org
261,3208068,80464354,4209654304701,10403549969693689745,,1.0,1,01/11/2011,21:17:59,,,,,,,99,1,5,9,7,1,5,1,0,11552,home-online-jobs.org
262,3210061,80465179,4091499646903,10403549969693689745,,1.0,1,01/05/2011,14:05:22,,,,,,,99,3,2,3,5,1,1,1,0,75254,home-online-jobs.org
263,3210069,80465179,4091500302263,10403549969693689745,,3.0,0,01/05/2011,2:01:03,,,,,,,99,3,2,3,5,1,1,1,0,75254,home-online-jobs.org
264,3241963,80553650,4270089572292,16279463642511419670,cxtrack.com,4.0,2,01/18/2011,14:42:22,,,,,,,99,2,1,9,6,0,1,1,0,43016,southbeachjava.com
265,3253168,80571815,4229864951749,1549148620406576784,,1.0,1,01/19/2011,1:51:54,,,,,,,99,2,3,9,1,0,1,1,0,43607,getleanspa.com
266,3269608,80654509,4230284119997,8087271933502976839,,1.0,1,01/11/2011,20:03:25,,,,,,,99,2,1,11,1,0,1,1,0,57471,dermatalskincare.com
267,3327321,80757250,4083251613648,6212936584531552900,new8reports.com,2.0,0,01/30/2011,2:56:35,,,,,,,99,2,4,8,6,0,1,1,0,60060,homecashflowsolution.com
268,3327489,80757250,4171290316743,1354232705423967177,,15.0,3,01/21/2011,2:03:42,,,,,,,99,2,4,8,6,0,1,1,0,60060,theinstantwealthbuilder.com
269,3356286,80840495,4147679596481,10093940193322575519,,2.0,0,01/15/2011,23:36:46,,,,,,,99,4,4,1,1,1,1,1,0,97527,bigdeal.com
270,3372412,80853161,4382695100355,10093940193322575519,nextag.com,16.0,4,01/17/2011,20:42:56,,,,,,,99,3,2,8,4,0,1,1,0,73533,bigdeal.com
271,3375214,80855798,4091510132688,10403549969693689745,news11today.net,2.0,1,01/30/2011,23:34:16,,,,,,,99,2,2,6,2,1,2,1,0,46016,home-online-jobs.org
272,3385952,80863893,4284754366411,6212936584531552900,,5.0,2,01/25/2011,8:13:46,,,,,,,99,4,1,3,2,0,1,1,0,98225,homecashflowsolution.com
273,3385955,80863893,4284754825163,6212936584531552900,,2.0,0,01/25/2011,7:37:01,,,,,,,99,4,1,3,2,0,1,1,0,98225,homecashflowsolution.com
274,3407843,80989665,4236612210624,8087271933502976839,,1.0,1,01/14/2011,4:31:34,,,,,,,99,2,2,6,3,1,1,1,0,60110,dermatalskincare.com
275,3412196,80990763,4185861722037,10093940193322575519,ezinearticles.com,2.0,0,01/03/2011,8:20:19,,,,,,,99,1,6,8,5,1,2,1,0,19055,bigdeal.com
276,3414912,80991705,4144975253435,16279463642511419670,,11.0,2,01/09/2011,17:33:00,,,,,,,99,3,4,8,6,1,2,1,0,33629,southbeachjava.com
277,3428147,81000956,4184775724982,8087271933502976839,weeklyinform.com,1.0,1,01/04/2011,1:16:40,,,,,,,99,1,2,11,5,1,1,1,0,4084,dermatalskincare.com
278,3494842,81096120,4284197244869,1549148620406576784,,2.0,0,01/19/2011,21:50:05,,,,,,,99,2,3,7,7,1,1,1,0,60452,getleanspa.com
279,3494844,81096120,4284197375941,1549148620406576784,lifestyleherald.com,8.0,5,01/19/2011,18:51:28,,,,,,,99,2,3,7,7,1,1,1,0,60452,getleanspa.com
280,3515198,81101297,4204702863305,16279463642511419670,,2.0,0,01/23/2011,18:24:46,,,,,,,99,3,4,8,5,1,1,1,0,40356,southbeachjava.com
281,3527186,81113443,4249857494972,10093940193322575519,bestbuy.com,15.0,6,01/10/2011,3:16:46,,,,,,,99,3,6,3,1,1,1,1,0,77006,bigdeal.com
282,3539433,81117968,4251220512700,6212936584531552900,new8reports.com,3.0,1,01/10/2011,21:16:07,,,,,,,99,3,3,5,3,1,1,0,0,72117,homecashflowsolution.com
283,3550101,81121770,4175792312273,6212936584531552900,,2.0,1,01/31/2011,16:06:34,,,,,,,99,4,2,11,3,1,1,1,0,91303,homecashflowsolution.com
284,3550746,81121799,4197669932982,6212936584531552900,,1.0,1,01/04/2011,0:14:29,,,,,,,99,2,6,11,2,1,2,1,0,48207,homecashflowsolution.com
285,3551480,81121877,4164295266231,4138040089195024334,ivaninsiderblog.com,1.0,1,01/05/2011,6:07:16,,,,,,,99,1,4,8,5,1,1,1,0,7008,msicourse.com
286,3580290,81188244,4199833604022,1549148620406576784,consumertipsonline.net,3.0,0,01/04/2011,9:46:54,,,,,,,99,4,2,10,6,0,5,1,0,94086,getleanspa.com
287,3615444,81196693,4256027643840,8087271933502976839,,1.0,1,01/14/2011,2:35:18,,,,,,,99,2,2,11,5,0,1,1,0,48083,dermatalskincare.com
288,3632618,81200938,4337919528894,10093940193322575519,aol.com,3.0,0,01/12/2011,19:49:13,,,,,,,99,3,2,11,5,0,1,1,0,27288,bigdeal.com
289,3639143,81202077,4092546781135,6212936584531552900,new8reports.com,2.0,1,01/29/2011,23:56:37,,,,,,,99,3,3,5,1,1,1,1,0,35614,homecashflowsolution.com
290,3639171,81202077,4128562155472,6212936584531552900,,1.0,1,01/30/2011,4:12:13,,,,,,,99,3,3,5,1,1,1,1,0,35614,homecashflowsolution.com
291,3639177,81202077,4128562614224,6212936584531552900,new8reports.com,2.0,8,01/30/2011,1:18:34,,,,,,,99,3,3,5,1,1,1,1,0,35614,homecashflowsolution.com
292,3639183,81202077,4128563204048,6212936584531552900,,6.0,13,01/30/2011,0:06:46,,,,,,,99,3,3,5,1,1,1,1,0,35614,homecashflowsolution.com
293,3639402,81202077,4298353676236,10093940193322575519,google.com,3.0,0,01/26/2011,4:31:03,,,,,,,99,3,3,5,1,1,1,1,0,35614,bigdeal.com
294,3642274,81237226,4340571770820,6212936584531552900,new8reports.com,2.0,0,01/18/2011,16:30:58,,,,,,,99,1,2,4,1,1,1,1,1,2907,homecashflowsolution.com
295,3652845,81244762,4343570239428,16279463642511419670,,8.0,3,01/18/2011,19:30:39,,,,,,,99,4,2,5,7,1,1,1,0,91701,southbeachjava.com
296,3705377,81308208,4309970980805,10403549969693689745,wyyo.com,2.0,0,01/19/2011,3:57:20,,,,,,,99,3,2,6,6,0,2,1,0,32211,home-online-jobs.org
297,3706487,81309101,4310258552773,10093940193322575519,,4.0,1,01/19/2011,19:20:17,,,,,,,99,2,2,5,7,1,3,1,0,60189,bigdeal.com
298,3710555,81313361,4109137874895,6212936584531552900,,1.0,1,01/29/2011,10:50:49,,,,,,,99,3,2,10,7,0,2,1,0,31088,homecashflowsolution.com
299,3715325,81320214,4229596516277,10403549969693689745,,4.0,2,01/03/2011,16:16:37,,,,,,,99,1,4,10,7,1,3,1,0,7442,home-online-jobs.org
300,3715328,81320214,4229596975029,14325437869847223981,,2.0,5,01/03/2011,16:03:38,,,,,,,99,1,4,10,7,1,3,1,0,7442,eprofits.com
301,3738711,81333699,4077411504057,11385444773187580308,blend.com,1.0,0,01/07/2011,0:11:57,,,,,,,99,3,5,4,2,1,1,1,0,35611,wikkit.org
302,3769316,81410618,4283579436992,10403549969693689745,noitanxosder.com,3.0,1,01/14/2011,21:54:37,,,,,,,99,4,1,9,4,0,2,1,0,90043,home-online-jobs.org
303,3776817,81417070,4316458061757,1549148620406576784,consumertipsonline.net,22.0,25,01/11/2011,18:05:37,,,,,,,99,3,3,11,5,0,1,1,0,32966,getleanspa.com
304,3776818,81417070,4316458127293,16279463642511419670,consumertipsonline.net,17.0,5,01/11/2011,18:20:45,,,,,,,99,3,3,11,5,0,1,1,0,32966,southbeachjava.com
305,3776833,81417070,4326700683212,8087271933502976839,live9.org,1.0,1,01/26/2011,1:38:03,,,,,,,99,3,3,11,5,0,1,1,0,32966,dermatalskincare.com
306,3780391,81444446,4239575289781,8087271933502976839,weeklyinform.com,1.0,1,01/03/2011,0:03:02,,,,,,,99,3,6,5,1,1,1,1,0,37752,dermatalskincare.com
307,3790122,81448737,3960185884596,8087271933502976839,,1.0,1,01/02/2011,14:00:56,,,,,,,99,4,2,7,7,0,1,1,0,85750,dermatalskincare.com
308,3796667,81451495,3548159020979,479443933691733349,,1.0,1,01/01/2011,14:52:59,,,,,,,99,1,6,4,2,1,1,1,0,13206,trytadalafil.com
309,3799841,81452270,4199702138811,10403549969693689745,consumer-work-journal.com,5.0,3,01/09/2011,19:07:51,,,,,,,99,3,2,8,5,1,1,1,0,29135,home-online-jobs.org
310,3799843,81452270,4199702335419,7405390425689258389,consumer-work-journal.com,2.0,0,01/09/2011,19:05:47,,,,,,,99,3,2,8,5,1,1,1,0,29135,trackingspot.info
311,3802672,81452655,4362194915263,13583168867183700419,,1.0,0,01/13/2011,22:11:09,,,,,,,99,2,6,2,5,1,2,1,0,48197,bizzopheaven.com
312,3808709,81453901,4238145097654,10093940193322575519,,2.0,0,01/04/2011,14:03:08,,,,,,,99,3,1,6,1,0,1,1,0,28001,bigdeal.com
313,3809561,81454402,4178227105720,1549148620406576784,,3.0,5,01/06/2011,7:53:29,,,,,,,99,3,3,9,6,0,1,1,0,78660,getleanspa.com
314,3831384,81471974,4323419754429,7721247640741137834,,2.0,1,01/11/2011,22:53:51,,,,,,,99,1,1,8,4,0,2,1,1,10310,homebizstartupkit.com
315,3837161,81473952,4241530556342,13583168867183700419,,2.0,6,01/04/2011,0:07:02,,,,,,,99,3,5,4,5,1,5,1,0,89032,bizzopheaven.com
316,3837168,81473952,4241531408310,10403549969693689745,,1.0,1,01/04/2011,0:01:31,,,,,,,99,3,5,4,5,1,5,1,0,89032,home-online-jobs.org
317,3843382,81532370,4218046189521,6212936584531552900,,1.0,1,01/31/2011,12:53:21,,,,,,,99,2,5,1,3,1,1,1,0,50309,homecashflowsolution.com
318,3860549,81572726,4093630681017,4138040089195024334,,1.0,1,01/07/2011,14:14:06,,,,,,,99,4,4,2,1,1,1,1,0,94109,msicourse.com
319,3861181,81572772,4167740035024,4138040089195024334,,1.0,0,01/30/2011,15:17:15,,,,,,,99,3,1,7,5,0,2,1,0,76088,msicourse.com
320,3863775,81576268,4381937700798,7405390425689258389,consumer-work-journal.com,1.0,1,01/12/2011,17:01:37,,,,,,,99,3,3,5,5,1,1,1,0,32714,trackingspot.info
321,3879290,81626641,4474391433155,10403549969693689745,rr.com,11.0,9,01/17/2011,19:27:10,,,,,,,99,1,2,6,1,1,1,1,1,10940,home-online-jobs.org
322,3884347,81630078,4141675384783,7405390425689258389,consumerstrickweekly.com,1.0,1,01/29/2011,16:44:14,,,,,,,99,3,2,1,3,1,1,1,0,33605,trackingspot.info
323,3894084,81639097,4241452896193,6212936584531552900,new8reports.com,5.0,2,01/15/2011,1:05:58,,,,,,,99,3,1,9,4,0,1,1,0,75501,homecashflowsolution.com
324,3911465,81679989,4156115783610,8087271933502976839,,1.0,1,01/08/2011,19:31:59,,,,,,,99,2,2,11,1,1,1,1,0,66733,dermatalskincare.com
